chr	start	end
Chr10	6187435	6188637
Chr10	6208918	6214147
Chr10	6228123	6231823
Chr10	6233625	6236688
Chr10	6244534	6250842
Chr10	6252060	6254462
Chr10	6272649	6276722
Chr10	6282966	6283511
Chr10	6287535	6291740
Chr10	6295745	6301787
Chr10	6304122	6307275
Chr10	6308334	6313262
Chr10	6361535	6362226
Chr10	6370102	6370840
Chr10	6385254	6385766
Chr10	6394308	6394781
Chr10	6401684	6403427
Chr10	6404227	6405891
Chr10	6408919	6411931
Chr10	6412815	6413216
Chr10	6421028	6421234
Chr10	6422191	6422652
Chr10	6424260	6426910
Chr10	6484571	6486833
Chr10	6497068	6510301
Chr10	6512775	6513149
Chr10	6540786	6544241
Chr10	6552107	6555101
Chr10	6557568	6557982
Chr10	6577603	6581970
Chr10	6597053	6599560
Chr10	6616744	6619489
Chr10	6634035	6636385
Chr10	6639765	6645325
Chr10	6698731	6702485
Chr10	6715606	6716328
Chr10	6721020	6721268
Chr10	6729907	6731697
Chr10	6732662	6740098
Chr10	6782540	6792298
Chr10	6794087	6796949
Chr10	6797449	6798792
Chr10	6803074	6806032
Chr10	6832003	6834928
Chr10	6836252	6841292
Chr10	6846055	6846753
Chr10	6857302	6857640
Chr10	6868486	6878306
Chr10	6890097	6890451
Chr10	6896877	6897781
Chr10	6903298	6906138
Chr10	6926974	6927323
Chr10	6937004	6938958
Chr10	6946838	6953361
Chr10	6978323	6979331
Chr10	7019562	7020542
Chr10	7022929	7031173
Chr10	7052022	7052624
Chr10	7099062	7101771
Chr10	7114764	7116172
Chr10	7142349	7142951
Chr10	7227286	7227869
Chr10	7229906	7232830
Chr10	7269222	7269816
Chr10	7270000	7270664
Chr10	7271386	7271848
Chr10	7298801	7299998
Chr10	7301658	7304913
Chr10	7330088	7330336
Chr10	7334803	7338862
Chr10	7341903	7342367
Chr10	7385568	7395117
Chr10	7408770	7411236
Chr10	7412152	7413750
Chr10	7414289	7419609
Chr10	7435092	7442015
Chr10	7438335	7444108
Chr10	7496071	7498986
Chr10	7499315	7503453
Chr10	7504529	7506191
Chr10	7514954	7519284
Chr10	7521164	7525877
Chr10	7529342	7530484
Chr10	7537903	7539276
Chr10	7543935	7544949
Chr10	7557319	7564160
Chr10	7574036	7579887
Chr10	7580575	7582846
Chr10	7592045	7595615
Chr10	7607369	7610310
Chr10	7615953	7616904
Chr10	7623932	7625107
Chr10	7635139	7640316
Chr10	7642849	7644045
Chr10	7664490	7667577
Chr10	7675275	7677248
Chr10	7681091	7681378
Chr10	7685173	7685980
Chr10	7685221	7696843
Chr10	7696095	7702488
Chr10	7705368	7705966
Chr10	7730511	7734251
Chr10	7735842	7736057
Chr10	7738295	7740244
Chr10	7757418	7757843
Chr10	7761124	7766701
Chr10	7779396	7781084
Chr10	7810631	7817138
Chr10	7841245	7843214
Chr10	7866613	7867110
Chr10	7881684	7882064
Chr10	7929788	7930183
Chr10	7934837	7935268
Chr10	7943766	7944566
Chr10	8079134	8079442
Chr10	8070371	8074813
Chr10	8061992	8064862
Chr10	8049166	8054480
Chr10	8000557	8001417
Chr10	7993271	7995891
Chr10	7959910	7960202
Chr10	7948860	7959665
Chr10	8192282	8193237
Chr10	8193773	8201072
Chr10	8211486	8214221
Chr10	8228773	8229570
Chr10	8286932	8287468
Chr10	8295200	8309027
Chr10	8320662	8323519
Chr10	8339836	8340672
Chr10	8365892	8370373
Chr10	8406015	8409743
Chr10	8422841	8423868
Chr10	8462628	8464599
Chr10	8490745	8491206
Chr10	8494248	8504329
Chr10	8506372	8509627
Chr10	8514169	8514558
Chr10	8518160	8519014
Chr10	8535553	8537355
Chr10	8570759	8572145
Chr10	8595166	8595465
Chr10	8665545	8668302
Chr10	8679310	8681284
Chr10	8682793	8685292
Chr10	8691852	8697228
Chr10	8762332	8764342
Chr10	8786948	8796519
Chr10	8815242	8827699
Chr10	8837097	8838148
Chr10	8879412	8881185
Chr10	8892040	8893178
Chr10	8902954	8905646
Chr10	8908101	8910406
Chr10	8917046	8917334
Chr10	8920261	8926172
Chr10	8927907	8929017
Chr10	8935249	8936840
Chr10	8937184	8938317
Chr10	8939933	8942517
Chr10	8980252	8985017
Chr10	8985469	8986463
Chr10	8992294	8997104
Chr10	8997699	8999066
Chr10	9000199	9000426
Chr10	9000703	9002773
Chr10	9008482	9011392
Chr10	9038578	9040352
Chr10	9041960	9042871
Chr10	9056301	9057476
Chr10	9062683	9064406
Chr10	9078458	9080282
Chr10	9088337	9094424
Chr10	9101768	9104973
Chr10	9111915	9115741
Chr10	9120533	9126526
Chr10	9138200	9139024
Chr10	9158360	9164822
Chr10	9167025	9167852
Chr10	9169897	9170218
Chr10	9170819	9171265
Chr10	9184625	9192018
Chr10	9212937	9215332
Chr10	9227677	9228006
Chr10	9256244	9261352
Chr10	9262718	9265529
Chr10	9275548	9276258
Chr10	9278153	9280643
Chr10	9304363	9304908
Chr10	9315456	9316347
Chr10	9319166	9322718
Chr10	9330645	9336542
Chr10	9337892	9339220
Chr10	9342272	9343311
Chr10	9345475	9348479
Chr10	9349051	9356434
Chr10	9362164	9362472
Chr10	9367214	9368185
Chr10	9377040	9377977
Chr10	9381309	9382297
Chr10	9384016	9384570
Chr10	9385687	9386553
Chr10	9389128	9389733
Chr10	9390450	9390941
Chr10	9393164	9395500
Chr10	9396281	9396496
Chr10	9399742	9400443
Chr10	9501798	9505051
Chr10	9506972	9507446
Chr10	9512634	9513705
Chr10	9513904	9516175
Chr10	9534516	9535860
Chr10	9541399	9542986
Chr10	9561894	9564628
Chr10	9567473	9568925
Chr10	9575064	9575453
Chr10	9582845	9584360
Chr10	9585271	9588853
Chr10	9607212	9608165
Chr10	9616694	9618180
Chr10	9621866	9623581
Chr10	9624707	9628561
Chr10	9631859	9632176
Chr10	9632912	9633416
Chr10	9667167	9670437
Chr10	9675061	9677278
Chr10	9691049	9691385
Chr10	9696742	9697512
Chr10	9700068	9702318
Chr10	9724419	9726859
Chr10	9728010	9730194
Chr10	9733549	9736458
Chr10	9744424	9747731
Chr10	9757083	9760617
Chr10	9770755	9776538
Chr10	9776976	9781629
Chr10	9784007	9784914
Chr10	9789474	9791768
Chr10	9803086	9803356
Chr10	9828339	9831732
Chr10	9844243	9844554
Chr10	9845501	9845791
Chr10	9853235	9856935
Chr10	9859757	9860272
Chr10	9860248	9862358
Chr10	9861144	9868032
Chr10	9879344	9880506
Chr10	9883774	9885611
Chr10	9895838	9897297
Chr10	9907303	9917714
Chr10	9920890	9931471
Chr10	9941278	9941956
Chr10	9946709	9947213
Chr10	9957415	9959380
Chr10	9960579	9961128
Chr10	9963958	9964501
Chr10	9974284	9976307
Chr10	9977558	9978064
Chr10	9979310	9979730
Chr10	9992320	9992760
Chr10	10011969	10017330
Chr10	10022541	10023354
Chr10	10025676	10026856
Chr10	10028498	10029726
Chr10	10073222	10074228
Chr10	10079391	10080648
Chr10	10089450	10095059
Chr10	10101769	10104171
Chr10	10107800	10112468
Chr10	10119963	10122900
Chr10	10150320	10153181
Chr10	10162871	10165082
Chr10	10167135	10167573
Chr10	10170489	10174474
Chr10	10174522	10177326
Chr10	10180422	10187639
Chr10	10203686	10204361
Chr10	10208417	10210659
Chr10	10216045	10218319
Chr10	10230709	10231028
Chr10	10231564	10234439
Chr10	10241327	10241885
Chr10	10242617	10243986
Chr10	10249285	10252562
Chr10	10263357	10266522
Chr10	10271109	10271600
Chr10	10293210	10295913
Chr10	10297074	10298599
Chr10	10301575	10304395
Chr10	10317419	10322785
Chr10	10329936	10331726
Chr10	10337377	10342904
Chr10	10343864	10344165
Chr10	10349806	10350568
Chr10	10353895	10354721
Chr10	10357811	10358532
Chr10	10360103	10361249
Chr10	10376842	10378606
Chr10	10382869	10388286
Chr10	10390879	10396620
Chr10	10411144	10418511
Chr10	10419552	10419815
Chr10	10427659	10431911
Chr10	10448258	10451729
Chr10	10468913	10469682
Chr10	10473811	10474685
Chr10	10482035	10485936
Chr10	10493395	10493791
Chr10	10503310	10503702
Chr10	10511820	10512855
Chr10	10530651	10533278
Chr10	10554090	10557037
Chr10	10561446	10561811
Chr10	10563123	10563841
Chr10	10566418	10566927
Chr10	10570876	10573989
Chr10	10575000	10575540
Chr10	10577810	10578956
Chr10	10587282	10587964
Chr10	10588497	10589507
Chr10	10591143	10591410
Chr10	10604479	10604787
Chr10	10622069	10625555
Chr10	10625908	10630239
Chr10	10637369	10641992
Chr10	10653202	10654972
Chr10	10658869	10660190
Chr10	10662425	10663461
Chr10	10664730	10666218
Chr10	10699246	10701961
Chr10	10711396	10715541
Chr10	10727317	10730929
Chr10	10748893	10751985
Chr10	10752927	10753686
Chr10	10770413	10771226
Chr10	10783681	10784073
Chr10	10786763	10787074
Chr10	10788995	10791104
Chr10	10807276	10808337
Chr10	10808862	10810490
Chr10	10811681	10812748
Chr10	10814227	10814412
Chr10	10817033	10818454
Chr10	10819061	10819249
Chr10	10821197	10821466
Chr10	10821691	10821903
Chr10	10839098	10839811
Chr10	10836654	10837364
Chr10	10837615	10838358
Chr10	10839889	10841268
Chr10	10841359	10842882
Chr10	10843458	10843769
Chr10	10843917	10846121
Chr10	10846147	10848399
Chr10	10849000	10850978
Chr10	10855090	10855569
Chr10	10858501	10858914
Chr10	10858911	10860407
Chr10	10861158	10862712
Chr10	10862829	10863469
Chr10	10863664	10863984
Chr10	10866705	10867667
Chr10	10869191	10869442
Chr10	10874745	10875395
Chr10	10872306	10872506
Chr10	10875907	10877568
Chr10	10872749	10873240
Chr10	10873463	10873822
Chr10	10877989	10878210
Chr10	10879101	10879799
Chr10	10880744	10881221
Chr10	10881441	10882454
Chr10	10882518	10882949
Chr10	10884349	10884720
Chr10	10884831	10885236
Chr10	10886437	10887209
Chr10	10887700	10888137
Chr10	10888381	10888794
Chr10	10889778	10890059
Chr10	10932181	10939475
Chr10	10891091	10891840
Chr10	10895037	10895507
Chr10	10906596	10907599
Chr10	10908315	10909496
Chr10	10909498	10911574
Chr10	10911669	10912282
Chr10	10956347	10959148
Chr10	10912454	10912984
Chr10	10913194	10913499
Chr10	10913946	10914191
Chr10	10918585	10920789
Chr10	10983264	10984830
Chr10	10988248	10992677
Chr10	10991260	10997385
Chr10	11003054	11003512
Chr10	11007256	11009850
Chr10	11011152	11011427
Chr10	11026550	11029493
Chr10	11033942	11034163
Chr10	11035463	11040596
Chr10	11051914	11052347
Chr10	11053036	11057745
Chr10	11058566	11059918
Chr10	11074374	11074957
Chr10	11077787	11078519
Chr10	11084198	11084590
Chr10	11088015	11098028
Chr10	11110251	11111110
Chr10	11119889	11121663
Chr10	11147061	11149560
Chr10	11158478	11159935
Chr10	11170548	11171721
Chr10	11173149	11173487
Chr10	11176582	11181022
Chr10	11185625	11186271
Chr10	11186975	11188483
Chr10	11191763	11203632
Chr10	11244306	11245026
Chr10	11245927	11246364
Chr10	11247938	11248210
Chr10	11250877	11255589
Chr10	11273893	11285000
Chr10	11289218	11290756
Chr10	11300730	11303664
Chr10	11304991	11317070
Chr10	11342532	11344163
Chr10	11359460	11362997
Chr10	11372185	11372673
Chr10	11383074	11388353
Chr10	11390652	11391319
Chr10	11392715	11396622
Chr10	11398327	11399073
Chr10	11404707	11408924
Chr10	11409341	11409712
Chr10	11414234	11417075
Chr10	11418712	11421321
Chr10	11427731	11432896
Chr10	11434153	11437132
Chr10	11460289	11464253
Chr10	11464016	11465615
Chr10	11469321	11470015
Chr10	11471483	11472521
Chr10	11517415	11520333
Chr10	11523022	11523338
Chr10	11525808	11528024
Chr10	11529039	11535391
Chr10	11537637	11542729
Chr10	11543087	11546032
Chr10	11555258	11561168
Chr10	11566928	11567274
Chr10	11568299	11568904
Chr10	11571002	11576569
Chr10	11581250	11585288
Chr10	11596532	11599845
Chr10	11605114	11609036
Chr10	11617089	11617922
Chr10	11624392	11629635
Chr10	11629655	11634489
Chr10	11649669	11659326
Chr10	11662600	11666607
Chr10	11666779	11673599
Chr10	11691142	11695039
Chr10	11698992	11713558
Chr10	11716553	11717867
Chr10	11723419	11726426
Chr10	11731592	11732917
Chr10	11742622	11743255
Chr10	11758069	11759240
Chr10	11779138	11779605
Chr10	11779960	11780669
Chr10	11782513	11783299
Chr10	11792251	11793100
Chr10	11796229	11798266
Chr10	11801229	11805344
Chr10	11807240	11813233
Chr10	11822505	11824050
Chr10	11825931	11826899
Chr10	11829727	11831131
Chr10	11835870	11838220
Chr10	11841137	11842986
Chr10	11845399	11845792
Chr10	11860409	11861781
Chr10	11863947	11865368
Chr10	11876600	11877121
Chr10	11880133	11883412
Chr10	11878644	11885484
Chr10	11887591	11888593
Chr10	11893675	11899916
Chr10	11900241	11901765
Chr10	11904227	11904457
Chr10	11907869	11909866
Chr10	11914670	11919360
Chr10	11931629	11934057
Chr10	11935626	11942908
Chr10	11947165	11951353
Chr10	11961941	11962177
Chr10	11980934	11986117
Chr10	11989589	11990593
Chr10	11993847	11997042
Chr10	12001381	12001659
Chr10	12005977	12009741
Chr10	12015873	12017745
Chr10	12021772	12024306
Chr10	12028675	12031203
Chr10	12041604	12043235
Chr10	12048046	12052952
Chr10	12055637	12064897
Chr10	12067610	12073660
Chr10	12078273	12080274
Chr10	12086239	12087495
Chr10	12090254	12098641
Chr10	12107765	12113020
Chr10	12113431	12116368
Chr10	12119638	12120225
Chr10	12122791	12123073
Chr10	12132643	12135080
Chr10	12144072	12145205
Chr10	12150039	12150988
Chr10	12175311	12176379
Chr10	12181085	12183127
Chr10	12190901	12191363
Chr10	12214879	12216579
Chr10	12223907	12224380
Chr10	12224969	12225310
Chr10	12237032	12238424
Chr10	12260670	12262250
Chr10	12263404	12264531
Chr10	12281660	12282509
Chr10	12285289	12286382
Chr10	12286581	12287030
Chr10	12287271	12288404
Chr10	12289052	12290341
Chr10	12297033	12297841
Chr10	12302907	12303708
Chr10	12305415	12307351
Chr10	12307922	12311609
Chr10	12312449	12312800
Chr10	12316848	12317917
Chr10	12320169	12321840
Chr10	12324764	12325598
Chr10	12327438	12336836
Chr10	12337754	12338595
Chr10	12342663	12343370
Chr10	12340609	12346036
Chr10	12349330	12353301
Chr10	12358755	12362836
Chr10	12364621	12365010
Chr10	12369413	12373883
Chr10	12387072	12387602
Chr10	12433819	12434487
Chr10	12448116	12448907
Chr10	12473756	12474871
Chr10	12480539	12487393
Chr10	12497813	12498670
Chr10	12575841	12576287
Chr10	12689328	12690416
Chr10	12736683	12738479
Chr10	12753910	12754586
Chr10	12755398	12759586
Chr10	12770154	12771639
Chr10	12771984	12772557
Chr10	12784327	12784701
Chr10	12785591	12786127
Chr10	12786525	12788075
Chr10	12790144	12790683
Chr10	12794053	12795102
Chr10	12815693	12818856
Chr10	12828017	12832364
Chr10	12835979	12842596
Chr10	12844985	12853879
Chr10	12855302	12855784
Chr10	12867952	12869919
Chr10	12870885	12874087
Chr10	12879408	12880295
Chr10	12886331	12888302
Chr10	12890904	12894595
Chr10	12899339	12902125
Chr10	12903596	12905729
Chr10	12922958	12928465
Chr10	12938065	12939704
Chr10	12940627	12946748
Chr10	12967817	12974250
Chr10	12977397	12982478
Chr10	12983013	12983507
Chr10	12989338	12989640
Chr10	12992049	12993419
Chr10	12997653	13001193
Chr10	13006149	13014126
Chr10	13015120	13017947
Chr10	13018505	13023203
Chr10	13030986	13032006
Chr10	13042901	13046977
Chr10	13051868	13053580
Chr10	13069729	13070894
Chr10	13080668	13083827
Chr10	13088805	13091555
Chr10	13090534	13096750
Chr10	13100961	13101489
Chr10	13104739	13108437
Chr10	13111268	13112017
Chr10	13112729	13115219
Chr10	13123223	13127542
Chr10	13131433	13133328
Chr10	13142398	13144630
Chr10	13150880	13153990
Chr10	13160291	13163994
Chr10	13171237	13183587
Chr10	13214867	13215918
Chr10	13219950	13226158
Chr10	13231202	13237845
Chr10	13244510	13255129
Chr10	13258184	13259352
Chr10	13261366	13261611
Chr10	13263708	13265563
Chr10	13265745	13269501
Chr10	13270789	13272947
Chr10	13277838	13278980
Chr10	13279353	13280721
Chr10	13284009	13285673
Chr10	13287876	13288589
Chr10	13289612	13292227
Chr10	13294373	13303511
Chr10	13305402	13307756
Chr10	13327225	13328284
Chr10	13339405	13339767
Chr10	13340860	13343980
Chr10	13352996	13357377
Chr10	13359545	13363225
Chr10	13375379	13376014
Chr10	13376892	13377905
Chr10	13387338	13388803
Chr10	13392905	13402262
Chr10	13402639	13403493
Chr10	13412620	13415672
Chr10	13422377	13423710
Chr10	13438132	13439638
Chr10	13443650	13444187
Chr10	13449222	13450950
Chr10	13452143	13455829
Chr10	13464212	13464658
Chr10	13467597	13469366
Chr10	13492784	13496772
Chr10	13497239	13499435
Chr10	13501851	13503816
Chr10	13508604	13511257
Chr10	13520924	13521280
Chr10	13524139	13525925
Chr10	13537545	13542463
Chr10	13543408	13552223
Chr10	13543640	13551708
Chr10	13553061	13553303
Chr10	13557781	13562107
Chr10	13562889	13563690
Chr10	13564289	13564648
Chr10	13592052	13592674
Chr10	13593467	13594281
Chr10	13594572	13597278
Chr10	13597984	13599963
Chr10	13600497	13606431
Chr10	13611824	13614202
Chr10	13658790	13660543
Chr10	13706159	13706816
Chr10	13708209	13709758
Chr10	13711263	13714144
Chr10	13722352	13722732
Chr10	13756390	13763399
Chr10	13764946	13765671
Chr10	13766284	13766664
Chr10	13773717	13774369
Chr10	13778798	13785215
Chr10	13785853	13786530
Chr10	13789495	13792962
Chr10	13804811	13806732
Chr10	13812029	13813522
Chr10	13823476	13829535
Chr10	13833333	13836254
Chr10	13840723	13841259
Chr10	13843156	13848669
Chr10	13848972	13853484
Chr10	13862953	13863636
Chr10	13867134	13869232
Chr10	13870184	13875408
Chr10	13882332	13885224
Chr10	13896183	13900882
Chr10	13905288	13905560
Chr10	13919924	13925643
Chr10	13928384	13929601
Chr10	13932902	13935299
Chr10	13937442	13939572
Chr10	13939899	13941106
Chr10	13942101	13942486
Chr10	13946197	13951612
Chr10	13954485	13958089
Chr10	13965403	13966443
Chr10	13978470	13979462
Chr10	14003279	14006965
Chr10	14009836	14013833
Chr10	14038417	14039021
Chr10	14074862	14076044
Chr10	14095111	14096551
Chr10	14096636	14099891
Chr10	14132684	14136381
Chr10	14141683	14142649
Chr10	14165264	14168134
Chr10	14171326	14172896
Chr10	14195862	14198427
Chr10	14226001	14226384
Chr10	14228073	14231963
Chr10	14237388	14237657
Chr10	14238264	14239609
Chr10	14240139	14241282
Chr10	14241989	14244875
Chr10	14255769	14260896
Chr10	14261166	14263875
Chr10	14334117	14334820
Chr10	14271508	14272625
Chr10	14278731	14283314
Chr10	14283940	14287697
Chr10	14288995	14291131
Chr10	14292898	14293662
Chr10	14307670	14309351
Chr10	14313150	14313554
Chr10	14319356	14323363
Chr10	14323500	14324869
Chr10	14326673	14330476
Chr10	14330689	14331558
Chr10	14332689	14333643
Chr10	14270331	14271034
Chr10	14341776	14346185
Chr10	14356947	14362444
Chr10	14369876	14374483
Chr10	14394956	14395372
Chr10	14394973	14398518
Chr10	14399008	14400695
Chr10	14403026	14407182
Chr10	14407759	14409916
Chr10	14421315	14422220
Chr10	14424222	14428197
Chr10	14428228	14432381
Chr10	14434451	14435209
Chr10	14436872	14438849
Chr10	14441261	14442890
Chr10	14443785	14445504
Chr10	14446549	14448670
Chr10	14449718	14450248
Chr10	14462632	14463443
Chr10	14469029	14469436
Chr10	14470127	14470683
Chr10	14474781	14478810
Chr10	14486073	14486627
Chr10	14487133	14493136
Chr10	14493299	14496794
Chr10	14498531	14500756
Chr10	14500800	14504243
Chr10	14505709	14508788
Chr10	14513148	14520443
Chr10	14532843	14543224
Chr10	14543516	14549011
Chr10	14549109	14555547
Chr10	14558959	14560336
Chr10	14560601	14565737
Chr10	14589926	14591220
Chr10	14601103	14601372
Chr10	14602523	14603702
Chr10	14606812	14607689
Chr10	14613345	14615927
Chr10	14617562	14617894
Chr10	14621831	14622148
Chr10	14630301	14633228
Chr10	14634293	14634606
Chr10	14640026	14643350
Chr10	14658214	14659231
Chr10	14678069	14679443
Chr10	14681994	14685370
Chr10	14693332	14694233
Chr10	14702045	14703069
Chr10	14707474	14709513
Chr10	14710942	14713105
Chr10	14717784	14718330
Chr10	14731510	14736612
Chr10	14739569	14742745
Chr10	14746101	14750175
Chr10	14751950	14754326
Chr10	14757124	14759781
Chr10	14763548	14765107
Chr10	14767852	14769305
Chr10	14772921	14773181
Chr10	14773749	14775841
Chr10	14776421	14779048
Chr10	14785117	14786658
Chr10	14798144	14800352
Chr10	14802694	14804637
Chr10	14820872	14821592
Chr10	14822633	14822971
Chr10	14831464	14839351
Chr10	14839965	14842207
Chr10	14848546	14848857
Chr10	14850805	14853192
Chr10	14859852	14862610
Chr10	14864414	14864723
Chr10	14869092	14872480
Chr10	14874715	14877829
Chr10	14888856	14892405
Chr10	14897142	14900931
Chr10	14904196	14911781
Chr10	14920071	14920355
